scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
heat pump expansion,22253.45946683444,27174.63858621319,40443.49279006575,67481.82780115817,69327.24077743062,29345.16656807963,26177.02379230933,22253.45946683444,27146.60031775768,34786.68976377072,100896.77602235696,73228.0219408994,16380.377982481346,15199.314183590981
resistive heater uti,0.0032395441859348027,0.009787623870624668,0.053672467878596905,0.0999856946029354,0.10704453222577341,0.09519831702471296,0.08674140027173494,0.0032395441859348027,0.0048212027987307,0.03763528548883389,0.10432806806346616,0.10021938428972041,0.0837562740869335,0.08280463905705375
resistive heater capacity,278282.08184656757,236288.2015153866,275475.03965595394,307956.73058452626,334376.7001016281,359270.1395352568,367603.1444474502,278282.08184656757,232140.55485243542,252086.68518017308,374349.04432371014,367274.84859858477,367855.0299654791,367971.1251635214
resistive heater energy,7210629.199054223,19040239.39870519,122878687.17433585,260235291.30451035,304092477.6493881,292817328.20527977,274635466.8426156,7210629.199054223,8975629.799770707,78800001.16701819,330583566.1023609,314009421.629935,266003647.30890682,263566650.0867176
resistive heater expansion,50552.08184656751,14938.619668819092,96119.33814056737,89414.1909285723,83352.46951710193,24893.439433628606,8333.004912193403,50552.08184656751,10790.973005867998,76878.6303277376,179194.85914353706,49858.30427487446,580.181366894579,116.0951980422229
gas boiler uti,0.18996080428154763,0.20985499323681725,0.21443862845443942,0.19083435125633985,0.1471254693595707,0.06377077077205157,0.021177094820511326,0.18996080428154763,0.21157516519329378,0.22701340572918613,0.10718860914401408,0.049117987506102904,0.024589805541903237,0.020473969085878604
gas boiler capacity,1122857.559131771,881647.6479565776,661953.479174679,440861.20827353245,262061.01217472096,262087.19592232676,262090.53727352765,1122857.559131771,873827.6935767913,674270.2899298564,416563.43169121025,214025.12346475603,214028.38116178714,214030.76002292574
gas boiler energy,1818066048.361683,1585318385.9220884,1222897077.995986,726001596.1074064,333289402.273095,144651805.77861014,48134645.32505539,1818066048.361683,1583629959.396552,1319258032.1364748,384790322.5860265,90708212.40065822,45563612.85077866,38149105.381388575
gas boiler expansion,55097.559131771326,25730.088824806462,47245.831218100975,45847.72909885367,88139.80390118847,26.183747605749524,3.341351200892567,55097.559131771326,17910.134445020136,67382.59635306509,9233.141761353487,64401.69177354594,3.2576970310642155,2.37886113858099
gas CHP electric uti,0.5969313222400117,0.5506873284405155,0.49787857789410755,0.27356179551636134,0.16168691643857247,0.08965688547276865,0.04746396784179615,0.5969313222400117,0.628691245276132,0.5283660548022779,0.1353807297918966,0.0432753228088855,0.05950804958077861,0.06163070748821167
gas CHP electric capacity,39502.2943675001,149269.79850910266,232471.5514965346,238865.60180238605,238942.5523202606,238995.09889198834,239002.69224609542,39502.2943675001,170345.38212315584,235990.49720909708,236032.3522688192,236067.9666972889,236087.87221097594,236101.44448876014
gas CHP electric energy,96671097.26387589,336997740.5714115,474507644.7519714,267891551.7153097,158386563.5685266,87846123.6426521,46506835.920220904,96671097.26387589,439053796.40945363,511186508.1251608,131002126.27479444,41881992.50742749,57596932.37908261,59654849.80590712
gas CHP electric expansion,19573.766041038718,109767.50414160246,83201.75298743202,6394.050305851501,76.95051787449785,52.54657172770253,7.593354107108681,19573.766041038718,130843.0877556557,65645.11508594132,41.85505972208981,35.61442846980898,19.905513686903248,13.572277784287166
