scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
links,capital,Sabatier,7854073.125589579,7946561.853857251,8477148.843610536,8840448.642231785,11086895.834291618,970430141.2260886,6022103906.279135,7854073.125589579,8380592.300649416,8747160.784231696,12016370.579859203,6724711200.042993,6724971905.981033,6725011968.631789
links,capital,battery charger,13557319.502515994,29396170.93727541,336032708.5446735,2565824113.230105,3033374113.196599,2871938735.5099254,2686762313.791039,13557319.502515994,29745336.64766541,134131653.96077485,3395240936.7610407,3718431430.575978,3062860552.7956634,2391260640.443929
links,capital,battery discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,biomass EOP,6448756.862237867,6321449.098992769,7247100.05432055,7312449.011895706,8101186.822954234,8314369.453709766,8142865.989332929,6448756.862237867,6625613.400459911,6622902.211719138,7171679.71707802,7131390.039681703,7012601.190810408,6837114.310420485
links,capital,central biomass CHP electric,16812102.488592714,18838612.619912285,20454870.548292417,21775703.37952554,662211655.8520269,6011765284.697933,6639597873.819725,16812102.488592714,18154011.831825383,18829487.242998138,3608039768.2224402,9701068699.040361,9457681122.775648,9214468310.64455
links,capital,central biomass CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central biomass HOP,5297992.2644703025,5265953.735128803,6190815.10264593,6569825.365659382,11749955.09548666,24035561.914104827,23475934.873911962,5297992.2644703025,5463308.750876323,5447267.193644067,10263616.662870422,64286107.76475453,62716140.89706011,61039312.36799469
links,capital,central gas CHP electric,1455794485.6509702,4937642585.675168,7194338453.442592,7224869375.436347,7140846130.721652,7031348268.087938,6920024199.707784,1455794485.6509702,5565500729.165167,7362275870.391293,7252242339.340317,7141016078.712417,7030025903.532566,6919012502.954069
links,capital,central gas CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central gas boiler,725436566.1971565,637989082.3401597,678507923.2787901,547412411.4326209,398756018.85115486,395666968.46070415,392388971.68825215,725436566.1971565,597415556.0039736,748636263.9007119,594640670.0239407,442934190.7648479,439373215.8273333,435723969.8146533
links,capital,central heat pump,2584787311.857056,1911484983.896873,3618768315.726526,9890173572.776552,16067877931.44213,21187020121.778038,25116501829.189667,2584787311.857056,1904670649.058914,2577760002.7408504,12502943304.975027,18294318488.023624,20797838430.642918,22982556383.331738
links,capital,central resistive heater,132627797.85399014,128958885.40183717,376448510.5134389,862142093.0815477,1241905513.3997707,1407635270.431039,1454058411.352323,132627797.85399014,94045799.59587963,259361507.86515293,1244945173.5110266,1385404716.2306478,1380499111.6368043,1378506923.0272272
links,capital,central water tanks charger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central water tanks discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
