scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,battery discharger,1272302.5350916656,733513.397267484,31105038.09570274,385450951.3091792,602531683.3207818,688469391.0429059,819725542.2561,1272302.5350916656,1541249.6489252914,9566609.939778846,527889902.1982541,723066150.6856911,739335683.739466,740044846.6548479
electricity,links,biomass EOP,16529.69535860453,12970.831981375584,23604.42714275658,19860.539697163713,71440.42421161293,68275.51199471857,46495.687272374096,16529.69535860453,18322.719691816434,24336.95068343768,31366.90101392484,43132.05767412373,39461.762715537574,29444.03179546322
electricity,links,central biomass CHP electric,90782.71798335321,88922.07171745639,135685.0854457144,240366.49086399938,5027342.103455579,66657717.257872075,67700386.72049402,90782.71798335321,77848.48889079905,123420.20151420333,39985445.76823426,96009145.7829008,93863291.90133779,92186672.00356643
electricity,links,central gas CHP electric,156588788.18815494,427010481.7449607,500923142.0145036,286012221.2508734,168478429.7486971,90698239.54498374,46885745.00809452,156588788.18815494,507781212.9533151,541011614.715086,137602717.04140246,42357031.54682855,57786316.542541936,61074015.20050242
electricity,links,central heat pump,-62854929.92152443,-46150591.90929437,-123448466.34012997,-296742040.2047182,-450458702.9795776,-567014527.8483298,-680915672.0781221,-62854929.92152443,-41973494.25500934,-90203547.26193504,-364751891.1915622,-488689382.6024806,-569097397.2435619,-650405486.6384798
electricity,links,central resistive heater,-1756536.0773989116,-6565215.55692533,-77080458.16766398,-192670215.65475893,-245229220.5549606,-256732246.26498708,-256485322.15718538,-1756536.0773989116,-1714414.292346616,-45919746.745795965,-256755978.88161454,-264783427.97411832,-256977561.80777675,-258866823.71283433
electricity,links,coal,451717943.2876736,168642163.11765972,8212007.282975433,3338310.9866328402,123215.7311584367,18803.440120508207,1553.2529161148711,451717943.2876736,331722516.9077591,23198157.435274564,79800.0906578194,873.9612745421413,6536.957202633062,10712.546270858487
electricity,links,cooling pump,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092
electricity,links,decentral heat pump,-426817927.00715077,-407882949.6928544,-408209407.07455575,-421216359.61791736,-437188825.2244252,-408294352.76537925,-352071665.42551666,-426817927.00715077,-403780709.7908224,-399679283.89278114,-492096191.65165144,-499468529.1317395,-442968389.4357992,-367877183.1746575
electricity,links,decentral resistive heater,-5970675.560142921,-10940411.357178526,-43164135.54727795,-64096178.46667813,-63240850.21605375,-41596337.8278594,-22633373.566035435,-5970675.560142921,-5668541.486122614,-31636214.129968762,-82899051.17273845,-53680003.49537028,-16134695.194980826,-9451316.689667506
electricity,links,lignite,217735642.28212506,162771156.9401678,11381453.22115135,1029548.1996677017,28684.71860377409,16474.810675139797,1312.9968456698127,217735642.28212506,164547307.1294513,56000345.828130744,20091.69746094881,731.0755088731192,5634.407301170644,9399.871370766177
electricity,links,nuclear,705619871.4262507,301075116.1523855,89083732.4192705,77230411.55364588,52201026.65266796,21634959.54534394,182479.31944695115,705619871.4262507,302358396.2812193,90086048.29339997,68903578.49986102,53248964.5367156,22441392.89554741,136579.264953799
