scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,battery discharger,465.394067676393,1582.9556175730622,19505.26101505043,167656.60077539005,263272.5681179842,299526.4050376269,364070.98605675076,465.394067676393,1374.4074435001698,7939.485025989658,229547.7903255305,316263.2975339263,322696.57713170804,327436.63584512816
electricity,links,biomass EOP,9.773182332871144,11.454422154034512,13.736181578688173,13.284735037169723,18.11662010326092,18.20867385508656,22.162280327922,9.773182332871144,11.474506426179458,14.220516976107277,12.936893806264601,18.41301334810041,18.553564669590813,18.46087266841734
electricity,links,central biomass CHP electric,27.338337575523003,35.82949820237893,43.53461878709268,46.47023130642049,1323.7629772129494,16329.764319978434,18459.59676356106,27.338337575523003,34.542521337626646,41.58612698780592,7941.90924900728,25742.206005105454,23700.329348077954,23120.621556986447
electricity,links,central gas CHP electric,16565.03847909022,63262.96238022321,107652.81189236342,103791.96606707193,98069.26163064536,96469.54038504041,95793.1501466037,16565.03847909022,77882.04397704,108643.66990973112,96347.23289207827,99090.84296728518,95520.44023169942,94967.3739991442
electricity,links,central heat pump,-11106.334242629056,-8651.159959654458,-16505.62114067551,-46726.6962764199,-78616.48132510245,-105973.02930346903,-130962.44298627933,-11106.334242629056,-8620.81522613864,-11958.762414537487,-59446.4945969421,-89915.11174118065,-106295.23146784036,-121493.94827514324
electricity,links,central resistive heater,-6627.7223257439055,-17876.643113029873,-59774.84985256229,-132025.10181133213,-192355.22011546887,-217215.04486334132,-225564.15613776352,-6627.7223257439055,-11605.73860640582,-40748.84671689638,-192611.6590507682,-214888.02555232967,-215461.488774432,-215574.06853159214
electricity,links,coal,53016.87721001537,38837.93756238133,32564.959686039172,20619.538082611853,13867.942584519546,5.05180065210744,0.328994512162503,53016.87721001537,38841.29338020253,32715.230628489804,7575.704214101635,2.067562585444719,0.7986811191840364,0.7838786029193459
electricity,links,cooling pump,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996
electricity,links,decentral heat pump,-101633.18971323295,-101180.37764807316,-103684.96718261969,-110843.11118374151,-118088.10996992799,-111614.36445704698,-101725.34292350398,-101633.18971323295,-101163.87086643351,-102547.72636637039,-125855.25940987599,-138424.674418419,-129962.58364641502,-115995.651039579
electricity,links,decentral resistive heater,-71816.39597277866,-76955.2936654509,-135691.5631863068,-135509.3031964079,-131042.20243859221,-124302.71662653523,-97508.06434988657,-71816.39597277866,-74621.80719281809,-131175.01206813072,-159380.00634331058,-142477.9934063878,-108715.51335282277,-58604.584193597126
electricity,links,lignite,24869.381666572066,18799.068950299777,15186.907253694697,11864.879988689476,2184.0911873189275,3.745204380618691,0.24791798274384902,24869.381666572066,18808.147248775873,15196.846300285697,12.821917565956953,2.8854440561120134,0.474091070792394,0.5767335413965622
electricity,links,nuclear,80557.59632807456,34553.80773584295,10676.709093223828,9583.724863499896,7572.777272360928,2938.2651966158933,26.595650298616405,80557.59632807456,34555.3977969364,10678.377019755133,9586.341519479882,7575.538330327366,2940.711072672167,26.587837186581325
