scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,V2G,649.1275249668618,10182910.262423813,107016183.10384803,191733018.73195377,238225409.40475526,274457468.063884,266745287.02797297,649.1275249668618,14697026.874666186,85798726.65484096,238888959.14467806,256245300.08175683,258427539.19647807,256088910.09174362
electricity,links,battery charger,-1413809.075724719,-347085.74609556264,-1850994.5059077442,-255780913.91811964,-458058971.4693915,-655605886.4586701,-837645553.5233053,-1413809.075724719,-1736278.0856030849,-1867014.8486664332,-353039597.426554,-656297110.4402092,-706269942.8287566,-720921478.6113709
electricity,links,battery discharger,1275972.6148400672,316563.0235290348,1705890.2566014645,235727736.61076358,422147195.53118277,604206523.7898506,771974151.4353846,1275972.6148400672,1583591.3432670154,1720688.2042016033,325361309.8911736,604843426.6873934,650898388.351929,664401243.9516753
electricity,links,biomass EOP,13836.46637336358,6829.369603397226,18088.862212713593,22743.157531989764,42870.5625080741,102126.86588432711,71409.73552153358,13836.46637336358,18073.726067028056,43228.032121105796,47359.70145558427,62770.67122246432,57255.28028875091,43833.43204860094
electricity,links,central biomass CHP electric,58095.63677652643,61549.9809425228,89892.57759739122,199361.61836886767,29370989.34507765,67085867.82404096,62594028.17128454,58095.63677652643,85105.52257054995,175752.65336204303,53108160.06515139,112701300.96782336,110225783.69626944,106321887.57578251
electricity,links,central gas CHP electric,105014442.71447006,330054748.39021844,276443091.5703201,202064194.22692436,102389243.28059301,56047500.99144042,37881375.1371436,105014442.71447006,319070737.06465894,310458641.1987646,90716607.02205938,37891535.22354452,39046696.9732528,38890686.05532938
electricity,links,central heat pump,-52866185.24457046,-32093756.16014382,-30309681.88105917,-53080166.33037734,-75512501.78315023,-78764649.69609937,-88472546.39917895,-52866185.24457046,-32786927.29610915,-29699922.556654852,-71855847.90684001,-68559141.52317257,-70084255.46989743,-70844222.8634842
electricity,links,central resistive heater,-984774.7811503881,-1265384.4168362378,-11932596.054761868,-64230603.44296305,-139093989.03970543,-161188286.37558684,-151009252.8538566,-984774.7811503881,-1286483.3895258303,-8194620.570390354,-136180479.0870157,-167810932.83660614,-164020659.22777575,-162815984.28646222
electricity,links,coal,450639764.36427337,334392993.171197,96002087.34922384,5699925.551397817,2001737.0628151363,22281.538765563753,567.1381490102192,450639764.36427337,333117189.59051204,190064315.74903288,2213269.5585858063,1086757.507204376,960188.9982702907,570963.4505103147
electricity,links,cooling pump,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092
electricity,links,decentral heat pump,-440439516.6909039,-430954963.60437864,-435578820.32672924,-499394223.56366324,-700766058.7509123,-761153805.2639408,-802823686.0262849,-440439516.6909039,-430551810.40719867,-433608001.567971,-695536952.1925201,-820853734.8393096,-820583172.8927021,-820859082.3800014
electricity,links,decentral resistive heater,-13761839.162923226,-21056861.041387133,-80821848.16045429,-187838570.19234726,-227136625.97911233,-205672130.08348706,-216219917.35312358,-13761839.162923226,-21383696.23128955,-51643516.6119428,-219028301.6346458,-197792852.54384634,-195789030.67986104,-195691820.66432276
