scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
heat pump expansion,22186.079709086986,27082.80854527073,27073.05638245702,27076.615735551066,27165.2976885481,130.7925197960987,7.6033655816624925,22186.079709086986,27082.80854527073,27073.05638245702,27076.615735551066,27165.2976885481,130.7925197960987,7.6033655816624925
resistive heater uti,0.005948936170809961,0.008645391935777826,0.011620954202232355,0.016512537772011168,0.02111959777592501,0.023750074906397106,0.02843467162212227,0.005948936170809961,0.008645391935777826,0.011620954202232355,0.016512537772011168,0.02111959777592501,0.023750074906397106,0.02843467162212227
resistive heater capacity,287408.81507307367,268669.56327443867,225758.4141968645,186339.5211282115,170814.98112211778,172052.24592044612,173280.5849477787,287408.81507307367,268669.56327443867,225758.4141968645,186339.5211282115,170814.98112211778,172052.24592044612,173280.5849477787
resistive heater energy,13573313.342027478,18434096.17541116,20903888.094528038,24602100.24629161,28837719.10558731,32608494.32555429,39280170.923425734,13573313.342027478,18434096.17541116,20903888.094528038,24602100.24629161,28837719.10558731,32608494.32555429,39280170.923425734
resistive heater expansion,59678.8150730737,38193.248201365,14021.3509224258,17513.606931347,41407.95999390628,1237.2647983282986,1228.3390273326,59678.8150730737,38193.248201365,14021.3509224258,17513.606931347,41407.95999390628,1237.2647983282986,1228.3390273326
gas boiler uti,0.19003652158482456,0.23204123198197207,0.2769418500004847,0.30773026586812385,0.32712745939676213,0.32402941395845986,0.32179510034315173,0.19003652158482456,0.23204123198197207,0.2769418500004847,0.30773026586812385,0.32712745939676213,0.32402941395845986,0.32179510034315173
gas boiler capacity,1113458.030921987,870160.6541797095,719547.3958139643,640354.0245532569,589260.4689056263,590234.5637204873,590305.7899329081,1113458.030921987,870160.6541797095,719547.3958139643,640354.0245532569,589260.4689056263,590234.5637204873,590305.7899329081
gas boiler energy,1803373580.691116,1726679412.3394878,1712199218.562833,1697171801.1593208,1663964634.0251226,1654942895.0780041,1647785477.870201,1803373580.691116,1726679412.3394878,1712199218.562833,1697171801.1593208,1663964634.0251226,1654942895.0780041,1647785477.870201
gas boiler expansion,45698.030921987214,23642.623257722287,116326.74163425495,187746.62873929244,215846.4443523694,974.094814860804,71.22621242109037,45698.030921987214,23642.623257722287,116326.74163425495,187746.62873929244,215846.4443523694,974.094814860804,71.22621242109037
gas CHP electric uti,0.5785113782674988,0.6203564508101272,0.5725075670435132,0.5620151715958511,0.5619029269125059,0.5485914358094831,0.50735539219497,0.5785113782674988,0.6203564508101272,0.5725075670435132,0.5620151715958511,0.5619029269125059,0.5485914358094831,0.50735539219497
gas CHP electric capacity,44580.2268788487,132358.32717181602,165258.12313017802,198651.658195934,228777.754584949,232599.66735136,233596.15283285698,44580.2268788487,132358.32717181602,165258.12313017802,198651.658195934,228777.754584949,232599.66735136,233596.15283285698
gas CHP electric energy,105731437.97623993,336622027.53637624,387876980.9421642,457709781.1733856,527017512.3616196,523128127.7731188,485878772.5109016,105731437.97623993,336622027.53637624,387876980.9421642,457709781.1733856,527017512.3616196,523128127.7731188,485878772.5109016
gas CHP electric expansion,24651.698552387315,87778.10029296731,32899.795958361996,33393.535065756,30126.096389015,3821.9127664109983,996.4854814970045,24651.698552387315,87778.10029296731,32899.795958361996,33393.535065756,30126.096389015,3821.9127664109983,996.4854814970045
