scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,oil,86706.50558759703,133438.67088417007,161109.79057670696,167932.1070116892,357238.68659398373,395888.50859733374,239745.03925853636,86706.50558759703,133438.67088417007,161109.79057670696,167932.1070116892,357238.68659398373,395888.50859733374,239745.03925853636
electricity,links,transmission lines,-129801231.63339877,-152131320.24770707,-37030871.421107136,-9092068.631427681,-55878026.35484552,-81221778.0707125,-92017407.88434249,-129801231.63339877,-152131320.24770707,-37030871.421107136,-9092068.631427681,-55878026.35484552,-81221778.0707125,-92017407.88434249
electricity,loads,electricity,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254,-2851391291.3077254
electricity,storage_units,PHS,-3087904.4948850856,-3610321.949103077,-15485619.007816019,-16990762.28105655,-15625467.732112093,-16408895.998596264,-14562331.734984085,-3087904.4948850856,-3610321.949103077,-15485619.007816019,-16990762.28105655,-15625467.732112093,-16408895.998596264,-14562331.734984085
electricity,storage_units,hydro,316119485.1363832,316123705.4831468,316122371.21717864,316123192.16413647,316115405.22561586,316127274.7184294,316118532.3701322,316119485.1363832,316123705.4831468,316122371.21717864,316123192.16413647,316115405.22561586,316127274.7184294,316118532.3701322
heat,links,decentral gas boiler,1630568449.3932037,1647442946.864319,1647930104.1139336,1640605588.163451,1629403895.167563,1625619173.397634,1617436119.5293255,1630568449.3932037,1647442946.864319,1647930104.1139336,1640605588.163451,1629403895.167563,1625619173.397634,1617436119.5293255
heat,links,decentral heat pump,1446647536.426515,1423682577.399782,1424912195.8981552,1432608193.5492938,1442943372.7280846,1443056428.0567737,1445031222.2450898,1446647536.426515,1423682577.399782,1424912195.8981552,1432608193.5492938,1442943372.7280846,1443056428.0567737,1445031222.2450898
heat,links,decentral resistive heater,6037790.052501423,12140553.843766186,13574960.640913242,15840269.437012235,20149926.325354323,24655861.056781072,29770437.377724778,6037790.052501423,12140553.843766186,13574960.640913242,15840269.437012235,20149926.325354323,24655861.056781072,29770437.377724778
heat,links,water tanks charger,-4948107.800157729,-5002578.176560564,-21589425.13354636,-35462594.94742866,-53587077.82950958,-57972307.954264246,-52209945.81295785,-4948107.800157729,-5002578.176560564,-21589425.13354636,-35462594.94742866,-53587077.82950958,-57972307.954264246,-52209945.81295785
heat,links,water tanks discharger,3984637.377641871,4027065.822790884,17462006.528271176,28698524.194577582,43379371.69516921,46930998.98967599,42262770.98013368,3984637.377641871,4027065.822790884,17462006.528271176,28698524.194577582,43379371.69516921,46930998.98967599,42262770.98013368
