scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
links,capital,Sabatier,7802055.888857636,7827643.146350181,7842790.8833926525,7886532.102903248,7924680.783335161,8058383.404635192,8187819.187461939,7802055.888857636,7827643.146350181,7842790.8833926525,7886532.102903248,7924680.783335161,8058383.404635192,8187819.187461939
links,capital,battery charger,17592307.898333527,44436069.58445876,90283329.41810533,318992027.70911914,507736148.2121036,693876082.5494268,764068629.3865635,17592307.898333527,44436069.58445876,90283329.41810533,318992027.70911914,507736148.2121036,693876082.5494268,764068629.3865635
links,capital,battery discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,biomass EOP,6637789.403533261,6538271.348603024,6362876.648216395,6230167.8975208225,6145762.036286158,6029378.7866995605,5952744.457731665,6637789.403533261,6538271.348603024,6362876.648216395,6230167.8975208225,6145762.036286158,6029378.7866995605,5952744.457731665
links,capital,central biomass CHP electric,18279253.287417866,17913355.02617418,17458316.195057426,17766756.96590331,18040343.6410921,17791745.149595894,17537274.856863935,18279253.287417866,17913355.02617418,17458316.195057426,17766756.96590331,18040343.6410921,17791745.149595894,17537274.856863935
links,capital,central biomass CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central biomass HOP,5584356.796680669,5501687.832012896,5360003.673004806,5243840.266807246,5174623.470051189,5055886.502581932,4958352.022860832,5584356.796680669,5501687.832012896,5360003.673004806,5243840.266807246,5174623.470051189,5055886.502581932,4958352.022860832
links,capital,central gas CHP electric,1295059462.6494904,4016935028.767302,4895706886.93682,5951305418.700049,6876785727.746361,6898176886.595467,6812846690.824216,1295059462.6494904,4016935028.767302,4895706886.93682,5951305418.700049,6876785727.746361,6898176886.595467,6812846690.824216
links,capital,central gas CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central gas boiler,814941852.0741599,608083534.9632789,452137956.31799555,320336147.2619045,193863451.93551165,192506582.90928957,191164100.3567626,814941852.0741599,608083534.9632789,452137956.31799555,320336147.2619045,193863451.93551165,192506582.90928957,191164100.3567626
links,capital,central heat pump,2601865452.919757,1906313788.736446,1268827823.2208383,710181865.9726714,188763997.70519403,196788566.72641808,200945985.0335011,2601865452.919757,1906313788.736446,1268827823.2208383,710181865.9726714,188763997.70519403,196788566.72641808,200945985.0335011
links,capital,central resistive heater,133882953.94144809,94863182.65276468,65876162.94928146,47615049.79937022,29916604.435094852,30096689.486277517,30802064.628978584,133882953.94144809,94863182.65276468,65876162.94928146,47615049.79937022,29916604.435094852,30096689.486277517,30802064.628978584
links,capital,central water tanks charger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central water tanks discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
