scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
Electrolysis uti,0.40378309668384105,0.38246526062093117,0.3180327075152188,0.21098806279959506,0.41893574130641287,0.5852628418109092,0.589889909602956,0.40378309668384105,0.3896195833824158,0.34408258429227195,0.3958488634363985,0.5754695158091415,0.5753936591571263,0.5745635862801175
Electrolysis capacity,92.44016476608002,130.53059330767996,152.35994582549,153.29988047929,280.10168352379,43606.10340193514,118925.85159678946,92.44016476608002,123.09258849360002,145.24170372668002,220.17949145742003,118119.54490941924,118277.13477527854,118277.37791618117
Electrolysis energy,261579.03811838367,349863.30905809335,339575.7661829707,226669.8692266216,822351.0018489189,178851392.23719698,491633344.21397555,261579.03811838367,336098.65558874817,350225.78648314206,610801.872529531,476363174.7948696,476935840.9177597,476248784.0147581
Electrolysis expansion,92.44016476608002,38.09042854159999,21.829352517810005,0.9399346538000026,126.80180304449998,43326.00171841136,75319.74819485434,92.44016476608002,30.65242372751999,22.149115233080003,74.93778773073997,117899.36541796186,157.58986585927948,0.24314090263031218
Sabatier uti,0.293018130538378,0.28442262784795264,0.25494382758652806,0.11876816261567913,0.46450166726083336,0.6811769901998702,0.6959036611947657,0.293018130538378,0.28240542071691244,0.285083434013537,0.44256564730744485,0.7560954597732155,0.7466395342999295,0.7455600066545509
Sabatier capacity,52.72549289967999,70.82311809416997,71.65123888983001,72.16691256847,139.94503688581997,29950.99319569277,80637.80879250659,52.72549289967999,67.26325748879,69.43265408754,99.64495086746,71913.33326376443,72912.02577475978,72912.25905349605
Sabatier energy,81202.70529835545,105875.27332799528,96011.56798948569,45049.86772851299,341664.7187490465,107232530.4067198,294946465.3177178,81202.70529835545,99840.39283321616,104037.78676149703,231786.61554636317,285786300.1525922,286131389.0948019,285718600.5979666
Sabatier expansion,52.72549289967999,18.09762519449,0.828120795659999,0.515673678640002,67.77812431734998,29811.048158806956,50686.815596813816,52.72549289967999,14.537764589110001,2.1693965987500015,30.21229677992,71813.68831289698,998.6925109953263,0.23327873627385642
biomass CHP electric uti,0.16730699388537304,0.1564545421043704,0.28981956390215813,0.5807817290937612,0.48692850890544337,0.40161290852644466,0.37458308460379924,0.16730699388537304,0.14648158575252634,0.22030874171545564,0.5213229595441855,0.3911157847262879,0.368191356917006,0.35568717004148237
biomass CHP electric capacity,64.80932022164998,91.86680543787999,99.83197508583999,100.96914766642999,365.09885194827996,2179.0624144580397,2180.58645197433,64.80932022164998,86.52043171796001,90.11145021814998,473.6263512145599,475.05109172083996,475.2385037698701,475.43381750742
