scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt
storage_units,capital,hydro,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118,2455118498.1118
storage_units,marginal,PHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storage_units,marginal,hydro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,H2 Store tank,6172306.100204618,7934562.499489922,7608716.610723726,6289842.614789855,5347290.766921337,4809019.331078186,4241115.516913747,6172306.100204618,7792027.793903384,7366466.456268927,6473496.160521944,5124057.137263481,4593589.674989914,4035319.144165624
stores,capital,H2 Store underground,936355.5033597249,1217567.677950987,1389009.5952921896,1222405.3861846288,1367875.1841509987,121930846.41764367,348141636.08014417,936355.5033597249,1204613.3054953557,1122350.678132573,1227114.052924771,631401347.6694028,570280432.4019163,508213086.874801
stores,capital,battery,8750196.065650037,37475302.72827617,1945924450.7052815,11205082366.392889,14068168488.660147,15210336580.838026,17444327612.668007,8750196.065650037,38207248.26167474,723766499.6828461,14914483815.545837,15468432445.885254,15351916044.409714,13932313025.1386
stores,capital,central water tank,51277780.10116696,77859510.71593496,119461552.44448027,353913595.3800128,1095123630.738179,1530786748.7729502,1484917016.0301063,51277780.10116696,71827241.11764771,110125614.80898568,1151606861.1582727,1633854925.2817712,1575804127.1966877,1517276199.3599148
stores,capital,coal store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,gas store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,lignite store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,nuclear store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,oil store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,solid biomass store,1603271.5937437802,321167.40828494006,524768.8124321,4490407.953851711,9553513.567819921,10669010.211709227,9216694.330006111,1603271.5937437802,397387.2488938099,323246.31666089996,2362075.5053941696,10903497.829956828,10998237.490721941,10992963.31425567
stores,capital,water tank,9903682.942619009,13421016.934502916,14009416.097397074,14040248.026791073,14235186.261279922,14275114.067468164,14309233.656662988,9903682.942619009,13123945.64591192,13654573.66775289,14838947.832868181,14854614.938702205,14858274.600582227,14871085.955191119
stores,marginal,H2 Store tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,H2 Store underground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,central water tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,coal store,11165497290.273268,4644356744.181892,95487901.61357753,65637740.263825566,31862974.57812448,2295057.369786102,29157.329114651548,11165497290.273268,8176275497.873478,249580714.19972202,4918847.906999203,2954756.7882602913,7658946.434448616,7456277.329530344
stores,marginal,gas store,73517757158.11125,77894598956.17883,65222793249.04611,33130018630.8819,15739627260.311705,7192336471.533973,-281605.92599770427,73517757158.11125,84035668765.84839,70763432244.8013,16180971971.316248,-19973538.432413206,-32144984.334872983,-32800062.39066623
stores,marginal,lignite store,1913263647.9233863,1423240125.446417,48820193.51049714,6773130.357440047,1078631.6208561189,36351.72737551814,8793.548081640402,1913263647.9233863,1446885081.600844,457494728.577386,182034.59119976126,3744.5369042312386,5118.120679742501,5581.026196766427
stores,marginal,nuclear store,5559337416.117893,2365475050.8838553,684771513.2662292,575481781.4747306,365411656.7632689,144987323.97357067,1175222.5526940569,5559337416.117893,2379142934.085881,699997209.773769,483658090.61162955,401114350.0546751,159404294.48935398,1111805.270430784
stores,marginal,oil store,10268484.057814742,23124992.817102827,35241547.95345262,27304614.00038251,36717696.99560223,671718.8790688802,161304.97942717452,10268484.057814742,18823518.840791017,21078811.287465956,2743533.831231487,14593788.598156562,995921.5409103639,3766974.273619249
stores,marginal,solid biomass store,4257464.764047641,5458153.197556286,10770406.039849326,19370106.67481454,58013674.62648572,238561005.65361747,221728872.01807338,4257464.764047641,4895202.492239753,7373678.538959344,68702381.94636334,55204740.74522734,52189321.95598355,48859655.06727186
stores,marginal,water tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
