scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
heat pump expansion,22253.45946683444,27075.10217057423,32355.473809707444,59305.66587835791,60777.7888895811,16879.94568434461,15286.217139554139,22253.45946683444,27076.0413249014,29818.995904036037,90531.95309413904,62572.117293103336,338.50551098281284,26.09797956517364
resistive heater uti,0.0032395441859348027,0.010050710545269237,0.052866962627926596,0.099383750361094,0.10486132043717783,0.09576456801782955,0.09343657537372219,0.0032395441859348027,0.006573419406352925,0.04329118417756492,0.10317028456712778,0.0965995699874659,0.09319928897577162,0.09293857893868365
resistive heater capacity,278282.08184656757,258109.21042203397,263369.77143825515,289443.29587027297,341925.7418562491,355241.4408435845,357897.35906758136,278282.08184656757,258272.14398367045,251214.02848492833,350587.70083594363,365340.67157627584,367007.1733375223,367464.3475223027
resistive heater energy,7210629.199054223,20927113.128577754,112451663.809438,236117102.50945565,298422936.3741603,283833028.2159215,278118772.8395379,7210629.199054223,13510083.356204122,87394200.89414942,300398874.2111104,294457698.8426228,285236388.68066466,284780035.35291815
resistive heater expansion,50552.08184656751,36759.62857546649,62193.061016221,83006.024432018,109414.94598597613,13315.698987335385,2655.918223997013,50552.08184656751,36922.562137102985,49874.3845012577,156306.1723510156,71685.47074033206,1666.5017612465265,457.1741847803729
gas boiler uti,0.18996080428154763,0.23069701946495172,0.24928033646823472,0.20082533239012554,0.14211436889178344,0.10004175963937337,0.06458476299952041,0.18996080428154763,0.23171062448063215,0.2573230939730846,0.12222903769907449,0.07732627192676413,0.07763031233683429,0.07743026654198208
gas boiler capacity,1122857.559131771,880755.0345916615,705424.0157154906,549828.0225496743,404706.88996151084,404758.0520464793,404765.0261047018,1122857.559131771,880436.3456693615,719655.257506896,490838.98958990973,330018.68785475765,330447.8072838587,330450.80819713493
gas boiler energy,1818066048.361683,1738013801.9221272,1511266184.3815022,950754254.3688239,496295704.5144145,350283217.0618393,226711077.5215044,1818066048.361683,1744855772.506252,1591476329.8632867,516394534.7171378,220194290.07631958,221909308.6854674,221899836.40321663
gas boiler expansion,55097.559131771326,24837.47545989006,91608.98112382907,111344.00683418398,121818.86741183621,51.1620849687382,6.974058222192612,55097.559131771326,24518.786537590266,106158.91183753453,38123.732083013776,106119.69826484774,429.11942910114277,3.0009132760222252
gas CHP electric uti,0.5969313222400117,0.5891390224404857,0.4922817897361182,0.24410531219120302,0.12473765368077892,0.07241578671760317,0.04690123195249293,0.5969313222400117,0.6295382286383061,0.5111783641672424,0.10102430155766759,0.04640382634657474,0.04802170968105059,0.04775944079605267
gas CHP electric capacity,39502.2943675001,95097.20426294,132061.6823709709,132811.17375910678,135572.1553151846,135625.28327727978,135649.3919946799,39502.2943675001,125440.7083148387,149234.8175154915,149653.23435344794,149659.47939590018,149669.60562954505,149672.54779245393
gas CHP electric energy,96671097.26387589,229686515.0691289,266526597.84825948,132911269.06291156,69329493.98487657,40264644.6563122,26082670.872892775,96671097.26387589,323750587.0669791,312746589.1717337,61981477.296939895,28471344.89412741,29466000.468527384,29305649.010161787
gas CHP electric expansion,19573.766041038718,55594.90989543989,36964.47810803091,749.4913881358999,2760.9815560777984,53.127962095201326,24.108717400097845,19573.766041038718,85938.41394733859,23794.1092006528,418.4168379564016,6.245042452298101,10.126233644803236,2.942162908894005
