scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
links,capital,Sabatier,7854073.125589579,9632358.923447775,10073203.757532937,10654398.384431452,173632148.60926825,5131583096.69222,11065771612.907581,7854073.125589579,10124499.072832147,10347078.142431332,74090212.24587001,10283051687.014183,10362341237.845968,10362349711.229818
links,capital,battery charger,13557319.502515994,36610165.67525826,564867867.3381522,3105941199.9373627,3521552040.8273983,3606999685.8947873,3414870399.9883494,13557319.502515994,47551060.18823669,280273306.6981953,3937180986.6229224,4455142801.539534,3897230152.799576,3084656775.9312553
links,capital,battery discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,biomass EOP,6448756.862237867,8101518.817294843,8325184.556185061,8352187.082961392,11221594.772722175,11273232.136848275,11000134.588497788,6448756.862237867,7701839.811112847,7638290.806290475,10072239.16494891,9850889.501598496,9603640.211065667,9358968.157806624
links,capital,central biomass CHP electric,16812102.488592714,23281886.308380157,25839218.51943906,30366842.931905486,4649816341.377808,6369750600.832237,6231235948.150294,16812102.488592714,21363815.676959157,21250370.863056645,6588223955.460107,9127922716.22403,8913101519.941936,8684238383.077293
links,capital,central biomass CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central biomass HOP,5297992.2644703025,6470725.363176733,6646665.3493719725,7189473.257791962,13673280.70199178,13704110.833897294,13351226.248017995,5297992.2644703025,6108872.970714767,6066642.867935573,11695149.28533338,11429463.333797589,11131968.457319345,10834904.042540884
links,capital,central gas CHP electric,1455794485.6509702,3436074287.17622,4495941881.036644,4429285560.964754,4399660941.297963,4331844592.314376,4263314324.0060654,1455794485.6509702,4237194076.3265986,4812370108.610892,4741772908.957706,4669011448.935102,4596426172.388596,4523684902.120394
links,capital,central gas CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central gas boiler,725436566.1971565,520438584.41336095,355230756.25340325,204328709.62280545,56840746.524464786,56470190.638811484,55999706.24564306,725436566.1971565,532713685.38866127,366486201.28094566,215485057.5991911,66850071.16842901,66284184.499079466,65723163.44466993
links,capital,central heat pump,2584787311.857056,1890904870.400593,1371399311.2742436,2906750106.4162703,2919287589.8045363,3360436102.272406,3620234091.00203,2584787311.857056,1890566802.5695639,1288773164.2541482,2880904354.4974427,3189171217.8434844,3190323985.3163443,3115090627.857464
links,capital,central resistive heater,132627797.85399014,112878469.60280415,149721553.1450047,495357113.2069868,814226186.9147496,881427999.2624167,896635888.1874107,132627797.85399014,93889006.77303284,120999252.54687662,796413170.4929065,891491835.205709,899787175.4275459,898674236.1606146
links,capital,central water tanks charger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central water tanks discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
