scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,battery discharger,465.394067676393,2381.368794696721,32422.568001904412,201363.72707794036,310168.3583744792,382817.6645022674,467478.3038771579,465.394067676393,2144.662843537612,16892.43115692518,263950.29310666,392189.60253329726,419296.17002643493,429434.96719890554
electricity,links,biomass EOP,9.773182332871144,15.120069483426384,14.884243318496802,14.224846706331478,19.154253000244495,23.69067764486199,25.580441660156374,9.773182332871144,14.945389821433045,15.084235060843065,18.208565566602033,22.983951159604082,23.01251587505346,22.952922321908844
electricity,links,central biomass CHP electric,27.338337575523003,45.45909119352276,45.369276420873604,65.32636802143607,11260.7801228012,16717.207016125896,17012.740741727455,27.338337575523003,42.72888630120553,41.3171342787996,14908.482576882976,24745.643925787823,24749.599162610157,24750.10709488498
electricity,links,central gas CHP electric,16565.03847909022,43465.99678098706,61288.41611529895,59373.942413675686,59681.177879837196,59222.84425178514,59111.76516264366,16565.03847909022,58624.225587311674,69306.35721184294,67004.81667700269,67209.34939400916,67213.08570103574,67211.24475818528
electricity,links,central heat pump,-11106.334242629056,-8549.022657680056,-6574.617855439033,-13479.811940918042,-13764.227906586242,-15717.463219337777,-18135.58813090641,-11106.334242629056,-8529.98124598597,-6229.072181534588,-13659.222091929334,-15032.718843608782,-15271.16721532345,-15296.684433530974
electricity,links,central resistive heater,-6627.7223257439055,-14419.664811232242,-25196.942114845002,-77371.0672630666,-128977.59910371558,-141630.2375115164,-144212.6849624687,-6627.7223257439055,-4959.588631539637,-18837.934253750303,-124448.258425382,-141252.23020083996,-142915.26463999567,-143366.60006427387
electricity,links,coal,53016.87721001537,38842.63687574845,32189.5165620981,18992.843702836344,17820.93641411535,205.46034314188816,132.0168550997658,53016.87721001537,38848.21388197554,32690.09616370666,15605.72056364359,5755.618103622595,5308.574677093692,7148.929862657769
electricity,links,cooling pump,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996,-59818.651967993996
electricity,links,decentral heat pump,-101633.18971323295,-101639.56830987248,-106338.35876039979,-129098.36304467602,-159971.28889983904,-174898.55696041702,-187770.39682512404,-101633.18971323295,-101625.45752310319,-104146.76832938992,-157621.45737946898,-189196.65242818705,-189296.54651062997,-189296.72095382595
electricity,links,decentral resistive heater,-71816.39597277866,-111880.290934304,-192146.27770366464,-205228.63540821918,-212867.83892472245,-212921.45792974025,-213231.27518856624,-71816.39597277866,-109214.78839616162,-183651.123735292,-221450.499840888,-223927.51543080024,-223928.03351246563,-223895.4259715327
electricity,links,lignite,24869.381666572066,18802.090208004272,15186.145104221932,6569.321641628116,2275.6622469094496,12.947519076978752,5.150799778251368,24869.381666572066,18811.154817655577,15198.186142705194,5978.356317345036,0.34654357247835604,0.41955690812465096,4.97443262771542
electricity,links,nuclear,80557.59632807456,34557.300239012955,10678.4239242035,9586.929003091638,7577.20945744427,2944.0869489039296,31.312762055150394,80557.59632807456,34557.543093397486,10678.625731180944,9592.483200051309,7582.064235937697,2947.081623131543,32.92027051743673
