scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
Electrolysis uti,0.4120254311614396,0.408931676285156,0.33890227271776585,0.27189998179794966,0.4197200636868679,0.5556134734429697,0.5789736579296061,0.4120254311614396,0.43056671910920213,0.3324791917649077,0.39742250150743585,0.5769645982238869,0.5758683633187724,0.5734797354686554
Electrolysis capacity,116.20931760346001,146.95686709176,168.32392090707998,172.28930952451995,314.31830660085006,52069.67129178337,126853.57757361549,116.20931760346001,152.79470884162998,166.71940394445997,319.97817349764,120164.29353550496,120200.59984430771,120200.6620237223
Electrolysis energy,335551.4088873197,421147.9885541497,399773.8783120098,328292.98454687756,924535.303248517,202745721.3796502,514701717.84340686,335551.4088873197,461044.5219141707,388458.57458626863,891183.0151836007,485868447.7307169,485091816.6975529,483079968.1745348
Electrolysis expansion,116.20931760346001,30.7475494883,21.367053815320006,3.965388617439997,142.02899707633,51755.35298518253,74783.90628183211,116.20931760346001,36.58539123817,13.924695102829997,153.25876955318,119844.31536200734,36.306308802750365,0.06217941455810028
Sabatier uti,0.2838005633700423,0.2922602781338861,0.25774314788706904,0.18870428848531043,0.46443700908491237,0.6943296689373037,0.7006949570018123,0.2838005633700423,0.3384245047242471,0.2374859706399702,0.4367182420235529,0.7638119702073116,0.7541537451645446,0.7510207951350472
Sabatier capacity,67.81830626509,83.17343842869,86.98004291216002,88.07865523223002,154.83137508106003,33307.367120226634,83844.29070989121,67.81830626509,87.42296741099,89.34489190404,149.14100060586,72605.9161530525,73418.96295011872,73419.09822901261
Sabatier energy,101161.56724653086,127764.38405822431,117831.68889392658,87359.02974308787,377955.91548907745,121551796.98435538,308786171.9175695,101161.56724653086,155504.40729652398,111522.64042191267,342336.9224642701,291483399.9014356,291020440.9586274,289812000.6499485
Sabatier expansion,67.81830626509,15.355132163600004,3.8066044834700006,1.0986123200700004,66.75271984883,33152.535745145586,50536.923589664584,67.81830626509,19.6046611459,1.9219244930499997,59.79610870181999,72456.77515244666,813.0467970662213,0.1352788938913374
biomass CHP electric uti,0.20402714480634593,0.2379131587067843,0.40184298292058995,0.5116767029632782,0.48970973365044607,0.4083449698439691,0.37189439154873866,0.20402714480634593,0.1814686682415243,0.23145815482799803,0.4944995132782917,0.38692916639054076,0.3630813153876096,0.34740567418811114
biomass CHP electric capacity,84.47535095216,120.49403534894,137.86123448886,150.09001031448,396.56982073494004,876.98268176101,878.51809478205,84.47535095216,110.56717343564999,113.37813325597,510.40209140732,511.84456117350993,511.89393797277,511.98907460423993
