scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
name,,,,,,,,,,,,,,
central gas CHP electric,3981870966.637453,15925512924.23485,19177933791.95263,23471562252.243717,26990762510.86015,26676037897.755844,22786011476.40902,3981870966.637453,15925512924.23485,19177933791.95263,23471562252.243717,26990762510.86015,26676037897.755844,22786011476.40902
central gas CHP heat,2086262446.788448,3831527797.151603,3980352834.0567055,4576909526.923847,5608823332.031553,5441947678.162953,5307329879.306996,2086262446.788448,3831527797.151603,3980352834.0567055,4576909526.923847,5608823332.031553,5441947678.162953,5307329879.306996
central gas boiler,4012646938.313971,2133239015.9560435,1885374921.4213388,1632798637.6415226,1135027044.0339217,1009867136.4906291,938794092.7685387,4012646938.313971,2133239015.9560435,1885374921.4213388,1632798637.6415226,1135027044.0339217,1009867136.4906291,938794092.7685387
decentral gas boiler,36369995704.09184,41946050413.87135,45287100775.14143,45698362289.03661,45338044529.552956,42237966939.90931,38040005308.895134,36369995704.09184,41946050413.87135,45287100775.14143,45698362289.03661,45338044529.552956,42237966939.90931,38040005308.895134
