scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,battery discharger,1470498.0276720137,2674697.5671506617,57964890.83811612,484517110.8115784,707510530.3723205,866390783.8007634,1038875160.0875134,1470498.0276720137,2555586.1061067,19600794.745183155,600585603.95736,853491482.1115749,910282334.2347542,923662952.217748
electricity,links,biomass EOP,20196.748136593156,15396.815099435184,31433.36490966331,30884.13483634483,82004.5819505109,79458.19390910937,59364.155421959,20196.748136593156,14240.681712914016,17220.957497090116,48943.53456719303,68130.36614174319,64872.890729885905,49482.69184553498
electricity,links,central biomass CHP electric,84522.73063839768,68381.12449148812,143872.39320103472,301767.925367721,56962919.82140295,63253688.80743341,59653560.908556715,84522.73063839768,59404.31631503726,86165.98414029519,85055883.86894383,85259591.9338971,83316664.2250644,79935067.21628097
electricity,links,central gas CHP electric,96585529.32016045,229682402.49685374,263172023.2103877,113995577.76319806,55899890.574425526,31542661.15011216,20884596.49323747,96585529.32016045,324013290.31737804,310761279.3207209,51215010.463374354,24506991.788209576,25444230.248439845,25400602.923213392
electricity,links,central heat pump,-54162365.86694187,-39067948.93244593,-36823238.862881534,-81007975.37719075,-79763958.35091743,-88938042.52503026,-96823438.31479968,-54162365.86694187,-34178800.48655625,-32906940.393999673,-73050008.224619,-81328280.35893765,-84132173.9663913,-85043742.06143774
electricity,links,central resistive heater,-1176577.936398963,-5321250.442709018,-31500978.8778234,-103879202.9007406,-157972099.6486874,-157472771.84612265,-147330523.2828891,-1176577.936398963,-1432264.7085478979,-18399299.41883296,-161129935.43747088,-164884369.36993405,-156295040.77892643,-156369451.91857162
electricity,links,coal,451944242.85056436,220283145.4355779,5201620.373221684,1668220.6894118008,1168259.0050535777,4960.982906263708,4920.577823945065,451944242.85056436,330818115.45676905,22538519.721376408,856534.3640645166,34751.80983511009,11708.438356897961,23607.504731662513
electricity,links,cooling pump,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092
electricity,links,decentral heat pump,-440268335.69411117,-435616848.80753326,-449443607.80440134,-561504732.5763733,-721270147.1812724,-780321607.7235157,-820065627.6729712,-440268335.69411117,-432381624.0319165,-438625787.2158077,-725270113.6516163,-824468478.8176994,-824242305.3731145,-824496756.9922683
electricity,links,decentral resistive heater,-6706696.410758295,-17442187.938473932,-119591657.02822666,-215182804.10336465,-197810261.3147282,-170459963.48052877,-197230821.02409706,-6706696.410758295,-13462955.275017139,-88775599.67871055,-196874490.5487465,-184227181.15625414,-182267912.84736443,-182593905.9016805
electricity,links,lignite,217771481.77931058,162129374.08203205,6830644.101691336,597365.912599206,173032.16539990186,4117.8667640955655,4072.4279443561018,217771481.77931058,164708852.27027133,56921591.62854466,114626.4272012477,739.5095484544202,566.7692516777828,1247.1306135700797
electricity,links,nuclear,705633078.5456862,299779317.2057367,87299395.4984466,72618584.4923746,47981737.29804154,21947838.013064407,214771.97821201055,705633078.5456862,301755225.6938886,88959324.55907056,64600864.90647654,52196245.867809795,22383568.830370616,233889.9422219262
