scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
name,,,,,,,,,,,,,,
central gas CHP electric,3977582691.2658052,15804321974.658203,15815116517.806763,18188583643.388798,16683124959.907873,11879222171.894888,9050935284.104206,3977582691.2658052,14897896499.962795,16409501891.24066,15174639624.449625,10660722764.631245,10362404291.385563,9064934456.009666
central gas CHP heat,2089008151.9293964,4064795716.1725793,5438680788.278528,6026346964.428235,5185025538.222724,3136498846.4121666,2004292034.303021,2089008151.9293964,3937510384.3330216,4829923559.3785925,4730753524.183607,1688625529.3112204,1623676985.6167817,1467561162.150985
central gas boiler,4015257675.7855434,1869525247.9006498,2110285696.3077817,1516452306.3707073,280647409.71531856,2878989.1104383436,171971.5181096481,4015257675.7855434,2020861178.9639552,2011413415.3322604,367143712.3116646,97482.3159133489,84098.88236739376,94390.08273324385
decentral gas boiler,36371998682.61213,40152177407.300354,51089444002.797,55311773808.58742,46824996297.58227,34548175677.64145,24298491301.48706,36371998682.61213,40036263964.74759,48659527931.14458,48040702702.89818,30275198105.72867,27918645983.663834,24235193457.78123
