scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
electricity,links,battery discharger,1712605.8966450593,2634161.077952894,57988982.138433196,485976706.6899733,713206079.3009236,866801511.9128449,1035824173.2222495,1712605.8966450593,2599266.1967753177,19719457.41532108,600853081.93932,853494132.7849357,912501889.3372635,923904268.6186664
electricity,links,biomass EOP,19525.733221051243,15834.320757006317,35509.98703267407,27887.607154749265,47561.17549127997,64355.023123352286,46072.981781277726,19525.733221051243,13509.44422596647,17726.520979953984,41363.3357423686,60276.83563109572,57022.00242383678,44653.916738567525
electricity,links,central biomass CHP electric,87272.85098899332,74401.56482568855,158220.24016341078,292203.35633440566,56783973.744690485,63166551.229041435,59528839.18882043,87272.85098899332,58911.15389336357,89426.23020110806,85029277.79246701,85275080.05694021,83329004.7638784,79960189.89447075
electricity,links,central gas CHP electric,96724182.70397615,229697321.44676363,263158956.4517226,113987932.48072064,55904865.02482064,31527974.145818893,20873450.301343895,96724182.70397615,324275737.5509683,310835191.83172894,51290263.311388716,24545115.65564199,25460161.888490174,25430021.8090828
electricity,links,central heat pump,-54153385.40178226,-39053785.09888126,-36834574.42441112,-81035764.13492289,-79833412.19130705,-88974171.66927189,-96863991.88886586,-54153385.40178226,-34166681.44643792,-32907356.45740447,-73047539.99972484,-81278526.13740492,-84108064.48965178,-84998064.80297127
electricity,links,central resistive heater,-1200575.8642023497,-5314199.567658626,-31498504.0340855,-103877552.90816216,-157826535.4490975,-157493749.53721768,-147433034.2023155,-1200575.8642023497,-1431941.4759515834,-18430600.97925591,-161077355.1743428,-165084798.9448747,-156507761.11732948,-156566733.22363117
electricity,links,coal,451904252.3294011,220334149.95941767,5210244.959955639,1675642.020796519,1165681.8043088685,3915.119477836207,4703.508411587933,451904252.3294011,330817456.5754324,22429039.795036767,855586.9891916888,32234.23244787048,12219.942705589261,25345.56350570519
electricity,links,cooling pump,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092,-23499396.571776092
electricity,links,decentral heat pump,-440250697.92435664,-435634089.27255666,-449362053.6301365,-561895596.9138726,-723719853.5396763,-780578112.8780693,-819989954.4515933,-440250697.92435664,-432374462.1699049,-438454886.9901316,-725446193.9676334,-824387128.6179987,-824612797.852941,-824524772.8267571
electricity,links,decentral resistive heater,-6730382.243322597,-17456974.43996327,-119484568.3578966,-215546209.64754063,-198288348.1587092,-170576275.32384193,-197097041.22766474,-6730382.243322597,-13465722.844046758,-88662366.74657272,-196987248.61187696,-184185677.74441573,-182682830.0489952,-182668861.83504248
electricity,links,lignite,217809343.30583304,162158369.3644082,6845469.547995357,603459.0490967183,170100.3917148828,3201.546458949785,3898.0039907451064,217809343.30583304,164741053.75374493,57019688.4977708,112069.13260905334,713.7468059345887,1034.3471116405492,1211.0103605448005
electricity,links,nuclear,705655463.1179451,299791891.6208384,87308063.81955339,72622086.98202077,47974584.75257496,21944549.30679415,218229.5878179364,705655463.1179451,301768289.06638813,88977989.50790328,64588318.368739836,52206468.92915559,22394663.86985695,241460.63050162114
