scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
links,capital,Sabatier,8654461.531518867,9208285.871008612,9455440.069226889,10114727.031111151,10433135.309372116,689525135.4830273,4897784537.701985,8654461.531518867,8954045.794588057,9817250.85100236,13122902.939423656,6294112369.1107435,6294121063.357546,6294135139.835917
links,capital,battery charger,14059383.99416956,62330152.57786783,247621870.664933,2318215499.052308,3235479272.582491,3038386089.13057,2636062133.5978603,14059383.99416956,45294354.20525958,280198079.72278476,3672353910.919591,3773156716.352087,2756560564.5605087,2024319798.6149046
links,capital,battery discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,biomass EOP,7108552.702019449,7668095.8938920805,7527149.697041997,7880918.93620828,7930473.061369719,7788739.092699762,7606361.246978733,7108552.702019449,7528365.74995129,7990925.778026567,8364852.884798958,8203357.0890205335,7996978.079402649,7793039.863967284
links,capital,central biomass CHP electric,18568140.819052655,21898805.71000128,21408573.65051596,22264739.653814122,24831834.26392193,1970602270.0585155,1920081194.733327,18568140.819052655,20679330.459525693,21372397.432341628,952196306.1464536,4596196544.320008,4480486223.856344,4365075529.721584
links,capital,central biomass CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central biomass HOP,5837306.120228395,6170268.499776719,6066787.602790525,6305119.529888837,6329770.217781371,6236537.896991372,6094709.183872949,5837306.120228395,6041690.354462699,6514468.421531815,8109779.186456256,7967957.259416378,7760238.445202007,7552689.705872297
links,capital,central gas CHP electric,1456084747.6119382,2947960793.4711504,3803227217.3318267,3862048660.5163174,3803209039.8584385,3744039342.209938,3685133045.1665683,1456084747.6119382,3700801234.941332,4051457889.7879934,4039841977.9235115,3977739069.849006,3915838107.634475,3854004388.6006
links,capital,central gas CHP heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central gas boiler,725720059.4362057,519366897.24719423,340441852.7854861,192572596.1399333,44875279.42315889,44504706.32854022,44125588.65961061,725720059.4362057,522852312.53766763,343383190.517529,192546814.86628777,44105673.01242901,43726633.386031,43349871.96990229
links,capital,central heat pump,2585500850.2199416,1890979301.8775928,1263217852.5323832,1383285668.0228276,1554787976.3123982,1593296096.1395967,1571690599.3426816,2585500850.2199416,1890844915.660421,1254356246.0170524,1713237598.8249793,1799397954.3520448,1754010155.082975,1708519038.4427495
links,capital,central resistive heater,132786082.82321712,110154070.6800924,118304705.59953707,346929705.7780222,476421264.53079915,578257703.5050209,579477240.2836726,132786082.82321712,93887036.92616883,102555752.93948087,674390776.3164138,735622267.7517848,732832262.1805565,730044640.9610174
links,capital,central water tanks charger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,capital,central water tanks discharger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
