scenario,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
heat pump expansion,22248.76912590082,27075.53031204032,28990.776582827675,36413.56890528006,40686.030597880876,4877.412465829328,2621.412156256512,22248.76912590082,27075.2990335555,27969.884347429135,57410.140133607514,49296.86683158383,0.1464746316961863,0.2541953629875191
resistive heater uti,0.0032426179750985077,0.010043500544048277,0.04630045819888137,0.08654335744926595,0.10153432375824785,0.09906915337533946,0.08458374569184317,0.0032426179750985077,0.006614144560413759,0.03312219017756029,0.1045583116616511,0.09801350892554715,0.06593936158792493,0.049573329616313055
resistive heater capacity,278271.5031256256,237068.25520472988,241821.47617801063,239541.89446543928,233521.7845275586,250711.06875633483,251873.64453810826,278271.5031256256,236099.7052033108,233903.0843185321,299600.2587847446,285294.05053929286,285295.0356774768,285296.22228492924
resistive heater energy,7217152.15788525,19184969.992131714,89791137.33362046,169991262.28253627,196318099.61950132,206764649.55817825,178075535.42050973,7217152.15788525,12421841.494211685,62123491.062117234,260859785.20902622,235240018.34408513,160389613.74888444,121802088.33989559
resistive heater expansion,50541.50312562553,15729.252079104292,61685.720973280775,54652.91828742871,50912.390062119404,17189.2842287761,1162.5757817735002,50541.50312562553,14760.702077685382,54735.87911522122,122629.6744662125,42626.29175454837,0.985138183803858,1.1866074523522725
gas boiler uti,0.1899673363228718,0.2077199518621694,0.2247243335986397,0.21593271813056275,0.19454181226165215,0.10075712723218536,0.03700477220028849,0.1899673363228718,0.20918382830227972,0.23275841138219053,0.1384909884004578,0.07394479256916343,0.04495484096600437,0.014988278180591048
gas boiler capacity,1122866.0380824285,862234.115863939,616914.533701103,423975.81956710323,252125.95674520638,252137.45923300227,252140.7307347413,1122866.0380824285,861394.0822321303,620391.3173138776,374167.1264319806,184179.7549249765,184181.12227654853,184182.4238834412
gas boiler energy,1818143535.6317022,1531965599.8981962,1191272117.8386414,788362420.351672,423282364.75588447,219764157.90016997,80917087.33568789,1818143535.6317022,1541060552.0594144,1240698448.5526092,446075243.2421534,117514131.96165723,71624858.48516293,23940923.256608274
gas boiler expansion,55106.03808242856,6308.077781509972,21620.417837164467,74001.28586600011,95090.13717810328,11.502487795716814,3.271501739065611,55106.03808242856,5468.044149701941,25937.2350817469,20715.809118103167,76952.62849299598,1.367351571924633,1.3016068926745277
gas CHP electric uti,0.596878177434743,0.5904726110666649,0.5221100470441542,0.30330943169590713,0.1782028647013989,0.08269304313260002,0.0425207491845109,0.596878177434743,0.6323760820350295,0.5364139875396546,0.14463407058688751,0.04802324146532795,0.05854788782076077,0.07945489310508459
gas CHP electric capacity,39492.55417551921,87931.12935554411,118867.736389906,123594.25349532261,123608.7997194449,123623.74253818003,123625.84206900498,39492.55417551921,111794.04094098942,129046.9159953669,132551.6398506975,132562.2199391735,132564.1522119319,132565.9131531953
gas CHP electric energy,96638656.29195698,212859171.83736163,254434501.84550026,153685945.49614695,90305464.28894892,41910304.93957337,21550637.90339901,96638656.29195698,289830475.50018543,283790389.0113034,78596946.38711604,26098839.597408123,31819055.92995352,43181972.31840986
gas CHP electric expansion,19564.025849057813,48438.5751800249,30936.6070343619,4726.517105416603,14.546224122301034,14.942818735097688,2.099530824999711,19564.025849057813,72301.4867654702,17252.875054377502,3504.7238553306,10.580088476001329,1.932272758398085,1.7609412633999568
