scenario,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP,TYNDP
year,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
links,biomass EOP,-38551.15164472816,-34464.88385119066,-34769.28980816667,-54092.22211042045,-58829.07383757405,-97834.98007159067,-103087.35253875311,-38551.15164472816,-40072.8123356996,-41817.24130699826,-80485.1488899959,-119996.85034951035,-21051.03021162922,-8369.58028084876
links,central biomass CHP electric,-84729.90471368309,-78383.06052410495,-101227.12925033017,-242135.44486435753,-303909.4496936145,-24431085.69510707,-20032093.251767136,-84729.90471368309,-100344.3412978729,-154219.06117649475,-11106149.458165335,-49558829.82935782,-39257679.04918169,-5228775.6672510095
links,central biomass CHP heat,33544.399562920225,27362.524057888302,35447.54527015543,109143.7966459539,134492.87618161188,15313852.222577017,13527742.65201899,33544.399562920225,35538.5995181819,70742.4617505728,6188466.814692562,31849419.218644112,24877129.86777914,3626721.8389090244
links,central biomass HOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,central gas CHP electric,-109854199.03273743,-241968118.41341144,-289228963.6363373,-174702826.9315177,-102654929.49085651,-47641628.69199353,-24497733.685060427,-109854199.03273743,-329465412.32072306,-322599331.09831834,-89345246.74774757,-29667911.6791049,-36170379.81781043,-49087199.30212405
links,central gas CHP heat,83983460.1587255,161738089.38342726,165414971.4438812,117846798.52525485,70026944.55982701,28677660.9913514,11113341.869081568,83983460.1587255,177904315.19113168,173664436.00808048,59528068.15409152,11455995.447345069,16612292.478868842,24509267.11771458
links,central gas boiler,-2119.6960706089885,-1371.2754875625742,-827.5887638163877,-247.70912509102254,-310.4758541075771,-149.45660873418547,-5.882860692567277,-2119.6960706089885,-1575.736338905148,-739.4380150633333,-388.9908687818788,-11.954175980585717,-27.3687649169716,-15.233125609636033
links,central heat pump,118560525.96281007,78096915.81845796,62293809.4172422,69341877.7779026,88555795.7402777,83203536.1511891,79824464.51163462,118560525.96281007,69454001.6652105,59680060.82026075,93844733.39034648,90864370.07520856,81637259.41738133,76901349.6700246
links,central resistive heater,-14925.127387501048,-48998.29939018482,-175002.66965594562,-736055.6232479556,-1061179.5127298138,-1242871.868581212,-1131147.2015218968,-14925.127387501048,-15079.254670103914,-121649.10979605687,-1560954.6738570787,-1650956.6466948127,-1346931.1325505541,-1149126.283894028
links,central water tanks charger,-2532525.179155787,-4647040.717902541,-5742770.7499502245,-7963271.4129655035,-11553772.464327484,-14257240.832835007,-13091369.88481677,-2532525.179155787,-4958608.397060572,-5577821.497016808,-15257034.145507142,-16952067.220768847,-14538945.307344884,-13826113.541660264
links,central water tanks discharger,-2242596.955740306,-4116232.984834412,-5053431.926945128,-6956229.9413252175,-9841888.019297106,-11878005.834052777,-10663996.754614322,-2242596.955740306,-4396331.928400589,-4919876.507752074,-12874982.414098281,-13761846.527483217,-11584173.41548449,-11292809.115713704
links,coal,-917338714.0591584,-595185961.0031695,-58900124.39926382,-10488743.669825891,-4890154.131489839,-38826.15061055538,-1853.3203102018003,-917338714.0591584,-672076961.6934578,-169053169.99372905,-3576776.59029772,-1389821.8926100952,-2638544.1045643566,-5685382.28028079
