scenario,,,go,go,go,go,go,go,go,wait,wait,wait,wait,wait,wait,wait
line_volume_limit,,,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt,opt
year,,,2020,2025,2030,2035,2040,2045,2050,2020,2025,2030,2035,2040,2045,2050
stores,capital,lignite Store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,nuclear Store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,oil Store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,capital,water tank,391711599.36220026,391926814.74671245,490903325.49605995,1273101242.8498158,1323871686.2850108,1323917350.7065566,1324578538.0110636,391711599.36220026,392080784.2342286,600822732.3171973,1060329986.5464448,1174037928.3372602,1183221324.3253295,1199088175.788207
stores,marginal,H2 Store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,central water tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,marginal,coal Store,4683453283.1147375,2880576231.2365847,158623415.3860616,484849.4556838332,338694.55823671375,352513.3664407105,440487.7687363334,4683453283.1147375,1121222946.592407,7893750.096302161,2517131.756843432,811754.7355485868,641578.5955847742,568068.1402439217
stores,marginal,gas Store,68226784914.92302,66436400252.64988,54095574202.81476,18680668555.426502,-4479727.849158205,-4965347.040850803,-10310821.535884127,68226784914.92302,62575412035.48452,53257109143.44421,38331447350.41353,18273966449.48652,8305105905.117191,-8711936.069683656
stores,marginal,lignite Store,6747902947.18095,6135949736.620773,2666698748.6185346,2375295.9403632274,131135.18708030137,159423.62050523446,509029.4343295509,6747902947.18095,5046532473.091843,1751450796.7253225,26757853.17086361,6718259.832073587,595942.4709292931,309137.2686370234
stores,marginal,nuclear Store,3311429362.224911,3228339128.5984187,2787132452.29845,2176160177.461501,2190507604.128414,2190077172.909261,71243167.51512189,3311429362.224911,3187874591.512151,2757953107.8175216,2294902930.781425,2177894527.9693236,2089119272.316687,73450423.62078641
stores,marginal,oil Store,15828671.677163262,1394847.8747602534,711542.8157894918,2153157.4168318487,1990428.43692866,1993855.9880921221,2473345.969571067,15828671.677163262,926686.9942032452,757561.8488804045,4993246.797180945,3471216.7640300537,3562067.980185654,3295007.238239141
stores,marginal,water tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
